Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return_1d,Return_5d,MA_5,MA_20,Volume_MA,Volume_Ratio,Target
2024-01-16 00:00:00+07:00,9092.720703125,9139.590397471005,9069.285855951997,9092.720703125,44869200,0.0,0.0,-0.0025706637951619093,0.007792224098095879,9045.851171875,8861.887939453125,75166040.0,0.5969344666820282,1
2024-01-17 00:00:00+07:00,9139.5908203125,9139.5908203125,9045.851427283653,9139.5908203125,107706100,0.0,0.0,0.005154685678555149,0.02094237753550443,9083.346875,8886.49453125,66800670.0,1.612350594687149,0
2024-01-18 00:00:00+07:00,9069.287109375,9139.591660610466,9022.417408551357,9069.287109375,71048900,0.0,0.0,-0.007692216459105783,0.010443957976098206,9102.094921875,8908.7576171875,64767505.0,1.0969837420786859,0
2024-01-19 00:00:00+07:00,9163.025096387986,9163.025096387986,8998.98116883117,9022.416015625,63176500,0.0,0.0,-0.005168112243524536,-0.007731974817596354,9088.033984375,8926.33369140625,64667605.0,0.9769420098363005,0
2024-01-22 00:00:00+07:00,8998.98116883117,9045.85086241883,8928.676628449675,9022.416015625,52868300,0.0,0.0,0.0,-0.010282762305029558,9069.2861328125,8941.56630859375,63664115.0,0.8304254288306686,0
2024-01-23 00:00:00+07:00,8858.372360229492,8998.9814453125,8858.372360229492,8998.9814453125,92348600,0.0,0.0,-0.0025973719535783424,-0.010309263956637671,9050.53828125,8954.45546875,63875710.0,1.4457545755655787,0
2024-01-24 00:00:00+07:00,8998.981299212597,8998.981299212597,8881.807063545768,8928.6767578125,84906000,0.0,0.0,-0.007812516108322565,-0.023076969926405178,9008.35546875,8963.82939453125,64898530.0,1.3082884928210239,0
2024-01-25 00:00:00+07:00,8858.373463199014,8975.54771535773,8858.373463199014,8905.2431640625,63212700,0.0,0.0,-0.0026245315387295465,-0.018087854462444652,8975.5466796875,8969.688134765625,64835930.0,0.9749640361447734,0
2024-01-26 00:00:00+07:00,8811.50348846925,8858.373187876003,8717.764089655748,8764.6337890625,78977300,0.0,0.0,-0.01578950427400294,-0.02857130796408336,8923.990234375,8967.344677734374,65275565.0,1.2099060345168977,1
2024-01-29 00:00:00+07:00,8811.503210896597,8952.1123046875,8788.068361931446,8952.1123046875,73452800,0.0,0.0,0.02139034215656066,-0.007792115860734916,8909.9294921875,8974.375146484375,64953035.0,1.1308601668882754,1
2024-01-30 00:00:00+07:00,8905.242470854922,9045.8515625,8881.80762224741,9045.8515625,73136400,0.0,0.0,0.010471188767752215,0.005208380245290245,8919.303515625,8984.92080078125,67082595.0,1.0902440491456837,0
2024-01-31 00:00:00+07:00,9092.721398478403,9092.721398478403,8952.1123046875,8952.1123046875,102581200,0.0,0.0,-0.010362679197733038,0.002624750286148947,8923.990625,8994.2947265625,70481490.0,1.455434611271697,1
2024-02-01 00:00:00+07:00,9045.851008778995,9116.155550298003,8975.546467259986,9092.720703125,104208700,0.0,0.0,0.015706728607937093,0.02105248959613748,8961.4861328125,9004.840380859376,72866835.0,1.430125241476455,0
2024-02-02 00:00:00+07:00,9163.025244644008,9186.46009181701,9022.416161605992,9092.720703125,99324000,0.0,0.0,0.0,0.03743304306358164,9027.103515625,9010.699072265625,73568530.0,1.3500881423075872,0
2024-02-05 00:00:00+07:00,9069.28626795039,9069.28626795039,8928.677178524804,8975.546875,57983300,0.0,0.0,-0.012886553095678988,0.0026177699200924387,9031.7904296875,9010.699072265625,73922895.0,0.7843753954711866,1
2024-02-06 00:00:00+07:00,9139.590249594155,9139.590249594155,9022.416015625,9022.416015625,87651000,0.0,0.0,0.005221870185486699,-0.0025907507671421026,9027.1033203125,9010.699072265625,75313015.0,1.1638227469714233,1
2024-02-07 00:00:00+07:00,9092.720703125,9116.155550298003,9045.851008778995,9092.720703125,92953500,0.0,0.0,0.007792224098095879,0.015706728607937093,9055.225,9017.7294921875,77321945.0,1.2021619476850978,1
2024-02-12 00:00:00+07:00,9139.590267259247,9186.4599609375,9092.720573580995,9186.4599609375,87949400,0.0,0.0,0.010309263956637782,0.010309263956637782,9073.9728515625,9028.275146484375,79750340.0,1.102809091472212,0
2024-02-13 00:00:00+07:00,9139.59011989878,9186.459812821337,9092.720426976222,9116.1552734375,66072400,0.0,0.0,-0.007653077224409444,0.0025772891390412056,9078.659765625,9029.446875,79641290.0,0.8296249345031955,1
2024-02-15 00:00:00+07:00,9327.07045625793,9350.505306650539,9233.3310546875,9233.3310546875,164748900,0.0,0.0,0.012853640348955642,0.02872072123042635,9130.2166015625,9035.3056640625,83458760.0,1.9740156695354687,1
2024-02-16 00:00:00+07:00,9350.505162531406,9373.940012562814,9256.76576240578,9327.0703125,142277200,0.0,0.0,0.010152268694504585,0.033766376583323154,9191.1474609375,9047.02314453125,88329160.0,1.610761383896326,0
2024-02-19 00:00:00+07:00,9280.199495648734,9350.504037282437,9209.894954015032,9256.7646484375,53341300,0.0,0.0,-0.007537807876099922,0.018041238774234136,9223.95625,9052.8818359375,85610920.0,0.6230665433802136,1
2024-02-20 00:00:00+07:00,9233.331047381547,9397.375,9233.331047381547,9397.375,63997700,0.0,0.0,0.015190010430505385,0.02295933797777927,9266.1392578125,9069.28623046875,85258360.0,0.7506325479401668,0
2024-02-21 00:00:00+07:00,9327.070033482143,9373.939732142857,9233.330636160714,9350.5048828125,75371600,0.0,0.0,-0.004987575486505524,0.025707066449146998,9313.0091796875,9085.690673828125,85868115.0,0.8777600393347402,0
2024-02-22 00:00:00+07:00,9350.504037282437,9350.504037282437,9256.7646484375,9256.7646484375,66913000,0.0,0.0,-0.010025152176253882,0.0025379349674787832,9317.6958984375,9097.40810546875,86570350.0,0.7729320720084879,0
2024-02-23 00:00:00+07:00,9280.201037690838,9303.63588879612,9186.461633269719,9209.896484375,55192300,0.0,0.0,-0.0050631258158228,-0.012562768822270476,9294.2611328125,9107.953857421875,84712535.0,0.6515245943236145,0
2024-02-26 00:00:00+07:00,9139.590267259247,9256.764501454878,9116.15542042012,9186.4599609375,41356000,0.0,0.0,-0.002544710842001474,-0.007594952466666305,9280.2001953125,9120.843017578125,82535035.0,0.501072059883418,1
2024-02-27 00:00:00+07:00,9139.590412381329,9280.199495648734,9139.590412381329,9256.7646484375,43735800,0.0,0.0,0.007653077224409444,-0.014962726459516573,9252.078125,9138.419091796875,81561190.0,0.5362329804162985,1
2024-02-28 00:00:00+07:00,9350.504604492187,9373.939453125,9280.20005859375,9373.939453125,54043100,0.0,0.0,0.012658289276834767,0.002506235824289549,9256.7650390625,9168.884375,80314480.0,0.6728936052378102,0
2024-02-29 00:00:00+07:00,9373.938884493671,9373.938884493671,9233.329801226266,9256.7646484375,126671200,0.0,0.0,-0.012500059902609828,0.0,9256.7650390625,9184.1169921875,82975400.0,1.5266115017221973,0
2024-03-01 00:00:00+07:00,9280.201037690838,9303.63588879612,9186.461633269719,9209.896484375,51520600,0.0,0.0,-0.0050631258158228,0.0,9256.7650390625,9192.31923828125,81894610.0,0.6291085579380621,0
2024-03-04 00:00:00+07:00,9186.460516826923,9209.895365084134,9139.5908203125,9139.5908203125,43822900,0.0,0.0,-0.007633708389858329,-0.005101980613239077,9247.3912109375,9201.6931640625,78956695.0,0.5550244979225638,1
2024-03-05 00:00:00+07:00,9280.199348294005,9280.199348294005,9163.025114098373,9186.4599609375,61952900,0.0,0.0,0.005128144306070448,-0.007594952466666305,9233.3302734375,9206.380126953125,76843905.0,0.8062174872554954,1
2024-03-06 00:00:00+07:00,9280.200612437186,9373.940012562814,9163.02636228015,9327.0703125,70242200,0.0,0.0,0.015306260753369827,-0.004999940618282461,9223.9564453125,9218.097607421874,75389815.0,0.9317200208012183,1
2024-03-07 00:00:00+07:00,9420.808738425927,9537.98297646605,9373.939043209877,9491.11328125,118369300,0.0,0.0,0.01758783447039658,0.025316473056496758,9270.826171875,9243.875927734374,78409115.0,1.5096369854448681,1
2024-03-08 00:00:00+07:00,9608.28822544643,9655.157924107143,9491.113978794643,9514.548828125,100947200,0.0,0.0,0.002469209478438872,0.033078802163179155,9331.756640625,9268.482568359375,79073925.0,1.2766180507670513,0
2024-03-13 00:00:00+07:00,9748.89703125,9748.89703125,9373.939453125,9373.939453125,141622600,0.0,0.0,-0.014778354448542919,0.0256410420794404,9378.6263671875,9282.543505859376,81507380.0,1.73754327522244,1
2024-03-14 00:00:00+07:00,9420.80848025121,9678.591796875,9397.373633285411,9678.591796875,110681100,0.0,0.0,0.03249992655419143,0.053571434266315165,9477.052734375,9307.15009765625,82643965.0,1.3392520554888672,0
2024-03-15 00:00:00+07:00,9561.418526785714,9655.157924107143,9420.809430803572,9514.548828125,154176800,0.0,0.0,-0.016949053353295218,0.02010047199641507,9514.5484375,9327.069775390624,87049185.0,1.7711458183094995,0
2024-03-18 00:00:00+07:00,9537.983677455357,9631.723074776786,9514.548828125,9514.548828125,62444100,0.0,0.0,0.0,0.002469209478438872,9519.235546875,9341.1306640625,81933945.0,0.7621273453877999,1
2024-03-19 00:00:00+07:00,9514.548549792691,9608.287944371928,9514.548549792691,9537.9833984375,55004800,0.0,0.0,0.0024630248618018324,0.0024630248618018324,9523.9224609375,9351.676318359376,77570325.0,0.7090959074878184,0
2024-03-20 00:00:00+07:00,9467.678433641975,9514.548128858025,9444.24358603395,9491.11328125,66269700,0.0,0.0,-0.004914048937763704,0.012499955724157852,9547.3572265625,9363.39375,78216745.0,0.8472571953742131,0
2024-03-21 00:00:00+07:00,9537.98297646605,9584.8526716821,9420.808738425927,9491.11328125,90279400,0.0,0.0,0.0,-0.019370433174538126,9509.8615234375,9368.0806640625,79530830.0,1.1351497274704665,0
2024-03-22 00:00:00+07:00,9373.939317759901,9491.113559231899,9327.069621171102,9467.6787109375,91968200,0.0,0.0,-0.002469106586136305,-0.004926152362469516,9500.4875,9373.93935546875,80360660.0,1.1444430645542234,1
2024-03-25 00:00:00+07:00,9661.875,9661.875,9518.025744416873,9661.875,66971000,227.5,0.0,0.020511499702472458,0.01548430456728589,9529.952734375,9394.194873046876,80363560.0,0.8333503393826754,0
2024-03-26 00:00:00+07:00,9637.900390625,9637.900390625,9542.000884250621,9637.900390625,65742700,0.0,0.0,-0.0024813619897794403,0.010475693656991192,9549.9361328125,9415.595068359375,80891080.0,0.8127311441508754,1
2024-03-27 00:00:00+07:00,9613.925248138958,9661.875,9589.950372208437,9661.875,39514100,0.0,0.0,0.0024875344632446783,0.01799174803732928,9584.0884765625,9439.3658203125,80798985.0,0.48904203437704075,0
2024-03-28 00:00:00+07:00,9613.925248138958,9685.84987593052,9565.975496277915,9661.875,79229700,0.0,0.0,0.0,0.01799174803732928,9618.2408203125,9459.621337890625,82573680.0,0.9595030765251107,0
2024-04-01 00:00:00+07:00,9661.875456059644,9685.850333121827,9422.126685437817,9446.1015625,79248700,0.0,0.0,-0.022332460055631054,-0.0022790326009450856,9613.925390625,9463.229443359374,83833960.0,0.9453054585516418,1
2024-04-02 00:00:00+07:00,9518.025656960228,9542.000532670454,9398.15127840909,9494.05078125,76763100,0.0,0.0,0.005076085455226753,-0.017369736076072173,9580.360546875,9475.09375,81338555.0,0.9437480171611113,0
2024-04-03 00:00:00+07:00,9350.201617864173,9398.151369750656,9134.427734375,9134.427734375,177418400,0.0,0.0,-0.037878778527836277,-0.05223883167953669,9479.666015625,9471.3203125,87633445.0,2.024551242964373,1
2024-04-04 00:00:00+07:00,9182.37791481599,9446.1015625,9182.37791481599,9446.1015625,75993500,0.0,0.0,0.03412078317200962,-0.022332460055631054,9436.511328125,9486.645849609375,89241975.0,0.8515443545484062,0
2024-04-05 00:00:00+07:00,9542.001341841604,9542.001341841604,9422.126953125,9422.126953125,70428600,0.0,0.0,-0.0025380427276133766,-0.024813822045410494,9388.56171875,9498.42919921875,89665760.0,0.7854570127995346,0
2024-04-16 00:00:00+07:00,8966.60412887533,9182.378025024736,8870.704619475593,9086.478515625,283265900,0.0,0.0,-0.035623425492975036,-0.03807105444458325,9316.637109375,9486.399609375,100316945.0,2.8237093942603617,1
2024-04-17 00:00:00+07:00,9158.40261031824,9278.276990034448,9134.427734375,9134.427734375,95620700,0.0,0.0,0.005276985871649487,-0.037878778527836277,9244.7125,9468.56533203125,99179515.0,0.9641174389691258,0
2024-04-18 00:00:00+07:00,9134.428270324868,9182.378025024736,9062.503638275066,9086.478515625,127134000,0.0,0.0,-0.0052492854664070165,-0.0052492854664070165,9235.12265625,9447.16181640625,100488855.0,1.2651552254227596,0
2024-04-19 00:00:00+07:00,8966.60412887533,9110.453392974934,8918.654374175461,9086.478515625,147784300,0.0,0.0,0.0,-0.03807105444458325,9163.198046875,9432.78876953125,100796940.0,1.4661585956875278,0
2024-04-22 00:00:00+07:00,9014.553267045454,9038.528142755682,8966.603515625,8966.603515625,128908000,0.0,0.0,-0.01319267962763182,-0.0483461366808392,9072.093359375,9397.18935546875,101708285.0,1.2674287055376068,1
2024-04-23 00:00:00+07:00,9014.555069087404,9374.178276630784,9014.555069087404,9326.228515625,178833000,0.0,0.0,0.040107159792816205,0.02638535925526364,9120.043359375,9387.77333984375,102941095.0,1.7372362320412464,1
2024-04-24 00:00:00+07:00,9422.127556728958,9542.001953125,9350.202918891331,9542.001953125,132832700,0.0,0.0,0.023136194565519963,0.044619567925005654,9201.558203125,9389.14599609375,106460525.0,1.2477178747709539,0
2024-04-25 00:00:00+07:00,9589.950647378517,9589.950647378517,9302.252127957161,9374.1767578125,104874100,0.0,0.0,-0.017588048727818273,0.031662237652659186,9259.0978515625,9380.9556640625,108953990.0,0.9625540101835647,0
2024-04-26 00:00:00+07:00,9302.251775568182,9422.126154119318,9230.3271484375,9230.3271484375,100932900,0.0,0.0,-0.015345305843002643,0.015831065089202623,9287.867578125,9367.916357421875,110687150.0,0.911875497742963,1
2024-04-29 00:00:00+07:00,9134.427731883769,9446.101119060906,9134.427731883769,9398.1513671875,90063500,0.0,0.0,0.01818182779993971,0.048128352146996844,9374.1771484375,9363.26826171875,110676355.0,0.8137555668507515,0
2024-04-30 00:00:00+07:00,9637.900126554528,9637.900126554528,9398.1513671875,9398.1513671875,109623000,0.0,0.0,0.0,0.007711890336163485,9388.56171875,9359.79189453125,111559095.0,0.9826451173703049,0
2024-05-02 00:00:00+07:00,9494.051609538612,9494.051609538612,9110.453564708769,9158.4033203125,97079400,0.0,0.0,-0.025510128269699006,-0.040201064168391976,9311.8419921875,9334.618310546875,113064515.0,0.8586195235525488,1
2024-05-03 00:00:00+07:00,9350.20205425127,9446.1015625,9278.277423064721,9446.1015625,81200400,0.0,0.0,0.031413580743863134,0.007672652921501433,9326.226953125,9325.028369140626,113837400.0,0.7133016038665676,0
2024-05-06 00:00:00+07:00,9446.101119060906,9470.075994997607,9374.176491250797,9398.1513671875,53076200,0.0,0.0,-0.0050761888378224596,0.01818182779993971,9359.791796875,9311.8421875,114515505.0,0.46348483552511077,0
2024-05-07 00:00:00+07:00,9302.2529296875,9350.202687057023,9230.328293633214,9302.2529296875,66746800,0.0,0.0,-0.01020396817982927,-0.01020396817982927,9340.612109375,9293.861083984375,113891360.0,0.586056747412622,0
2024-05-08 00:00:00+07:00,9206.353,9302.252510416667,8990.5791015625,8990.5791015625,112808900,0.0,0.0,-0.03350519820099862,-0.043367280404525976,9259.09765625,9271.0849609375,115569370.0,0.9761141728123983,1
2024-05-13 00:00:00+07:00,8822.754347112861,9134.427734375,8822.754347112861,9134.427734375,145469900,0.0,0.0,0.015999929613822017,-0.002617878367981885,9254.3025390625,9253.10380859375,119004710.0,1.2223877525519788,1
2024-05-14 00:00:00+07:00,9230.327953718095,9278.277709321826,9134.428442510634,9158.4033203125,95363500,0.0,0.0,0.0026247496432945105,-0.030456822879147416,9196.762890625,9254.302587890625,114901965.0,0.8299553449760411,0
2024-05-15 00:00:00+07:00,9110.4541015625,9206.353618421053,9038.529463918587,9110.4541015625,54741900,0.0,0.0,-0.005235543475537119,-0.030612112359613586,9139.2234375,9237.52021484375,113839385.0,0.4808696041356864,1
2024-05-16 00:00:00+07:00,9182.377662658691,9278.277168273926,9134.427909851074,9206.3525390625,61126000,0.0,0.0,0.010526197314747687,-0.010309372508990888,9120.043359375,9226.731494140626,113374255.0,0.5391523851689257,1
2024-05-17 00:00:00+07:00,9206.351923076923,9446.100671073718,9182.377048277243,9350.201171875,99848500,0.0,0.0,0.015624932045796847,0.039999878344877615,9191.9677734375,9239.917626953125,104203385.0,0.9582078355707926,0
2024-05-20 00:00:00+07:00,9302.252411774407,9398.151921174143,9086.478515625,9086.478515625,87890100,0.0,0.0,-0.028205024833397818,-0.0052492854664070165,9182.3779296875,9237.520166015625,103816855.0,0.846587964931128,0
2024-05-21 00:00:00+07:00,9062.503734375,9182.378122395834,8990.5791015625,8990.5791015625,75311400,0.0,0.0,-0.010554079217553025,-0.01832461542480679,9148.8130859375,9232.7251953125,101225725.0,0.743994671315024,1
2024-05-22 00:00:00+07:00,9086.479054418103,9182.37856950431,8942.629781788793,9038.529296875,121712700,0.0,0.0,0.005333382285037214,-0.007894755177479507,9134.428125,9230.327734375,99922145.0,1.218075332550157,0
2024-05-27 00:00:00+07:00,8918.654296875,8990.578928301411,8894.679419732864,8918.654296875,128578500,0.0,0.0,-0.01326266653153918,-0.03124997016644737,9076.8884765625,9227.9302734375,99905670.0,1.2869990261813968,0
2024-05-28 00:00:00+07:00,8918.654296875,9014.553805443547,8918.654296875,8918.654296875,73945700,0.0,0.0,0.0,-0.04615375295860735,8990.5791015625,9207.5515625,94661305.0,0.7811607921526119,0
2024-05-29 00:00:00+07:00,8894.680058380294,8942.629816107412,8774.8056640625,8774.8056640625,117351600,0.0,0.0,-0.016128961615083925,-0.03430073058848393,8928.24453125,9169.191748046875,93887250.0,1.249920516364043,0
2024-05-30 00:00:00+07:00,8630.9560546875,8870.704833984375,8415.182153320313,8630.9560546875,207115100,0.0,0.0,-0.016393480936465754,-0.03999998696552265,8856.319921875,9132.030712890624,98999300.0,2.092086509702594,1
2024-05-31 00:00:00+07:00,8726.855806587837,8870.705078125,8654.931170819256,8870.705078125,756431600,0.0,0.0,0.02777780606440361,-0.018567646708632535,8822.755078125,9114.049609375,131774235.0,5.740360397463131,1
2024-06-03 00:00:00+07:00,8966.604321091645,8966.604321091645,8846.729931772237,8894.6796875,72197700,0.0,0.0,0.002702672353984692,-0.0026881420197439887,8817.96015625,9088.876025390626,130880945.0,0.5516288104429564,1
2024-06-04 00:00:00+07:00,9134.42764559659,9134.42764559659,8966.603515625,8966.603515625,75353100,0.0,0.0,0.008086162813268905,0.005376284039487977,8827.55,9067.2986328125,129167450.0,0.5833753008207563,1
2024-06-05 00:00:00+07:00,9110.453662367725,9110.453662367725,8918.654637896825,9062.50390625,82087300,0.0,0.0,0.010695286175850915,0.03278685058129294,8885.0896484375,9062.503662109375,128417845.0,0.6392203513460298,1
2024-06-06 00:00:00+07:00,9134.428270324868,9134.428270324868,9062.503638275066,9086.478515625,44991300,0.0,0.0,0.002645472997640841,0.05277775231981452,8976.194140625,9044.522509765626,126607390.0,0.35536077317445686,0
2024-06-07 00:00:00+07:00,9110.453041219838,9110.453041219838,8942.62890625,8942.62890625,51599800,0.0,0.0,-0.015831172563456564,0.008108017061954076,8990.57890625,9021.74638671875,126533570.0,0.4077953384228391,1
2024-06-10 00:00:00+07:00,9110.452858431758,9134.427734375,9062.503106545275,9134.427734375,45584700,0.0,0.0,0.021447700685751636,0.02695409562774098,9038.528515625,9013.355126953125,125475465.0,0.3632957247857181,0
2024-06-11 00:00:00+07:00,9158.403068296371,9158.403068296371,8918.654296875,8918.654296875,68690900,0.0,0.0,-0.02362199841901358,-0.005347534176842417,9028.938671875,9009.75888671875,123269565.0,0.5572413596170311,0
2024-06-12 00:00:00+07:00,8918.654835304054,8942.62971389358,8870.705078125,8870.705078125,49785700,0.0,0.0,-0.005376284039487977,-0.021163999498276076,8990.57890625,8996.57275390625,118485355.0,0.4201844185722362,0
2024-06-13 00:00:00+07:00,9086.478534200918,9086.478534200918,8822.7548828125,8822.7548828125,84652200,0.0,0.0,-0.005405454796456266,-0.029023744716834332,8937.8341796875,8979.79033203125,117949790.0,0.7176969115417671,0
2024-06-14 00:00:00+07:00,8822.7548828125,8870.704637610394,8726.855373216713,8822.7548828125,52986300,0.0,0.0,0.0,-0.013404785627828097,8913.859375,8965.40537109375,117862010.0,0.4495621617177579,0
2024-06-19 00:00:00+07:00,8870.70428500518,8870.70428500518,8678.9052734375,8678.9052734375,100051000,0.0,0.0,-0.016304386927401993,-0.04986874648132167,8822.7548828125,8939.0330078125,119808260.0,0.8350926722414631,1
2024-06-20 00:00:00+07:00,8774.805630387931,9038.529296875,8726.855872844828,9038.529296875,81474800,0.0,0.0,0.0414365651089843,0.01344092909195993,8846.7298828125,8923.4494140625,118889575.0,0.6852981012002104,1
2024-06-21 00:00:00+07:00,9086.478157043457,9278.277168273926,9014.553527832031,9206.3525390625,166841200,0.0,0.0,0.018567538664229666,0.037837743221246445,8913.859375,8929.443115234375,122837130.0,1.3582310169571692,0
2024-06-24 00:00:00+07:00,9206.3525390625,9350.201797485352,9182.377662658691,9206.3525390625,79592300,0.0,0.0,0.0,0.04347821755733938,8990.57890625,8940.231787109375,123051175.0,0.646822754841634,0
2024-06-25 00:00:00+07:00,9206.3525390625,9206.3525390625,9062.503280639648,9206.3525390625,80029000,0.0,0.0,0.0,0.04347821755733938,9067.2984375,8948.62294921875,120966990.0,0.6615771790304115,0
2024-06-26 00:00:00+07:00,9134.428980777138,9254.30337685033,9062.504343133223,9110.4541015625,77913200,0.0,0.0,-0.010416550647295297,0.04972387813078116,9153.608203125,8958.212939453126,118433725.0,0.6578632902072447,1
2024-06-27 00:00:00+07:00,9182.377048277243,9350.201171875,9158.402173477565,9350.201171875,89150700,0.0,0.0,0.02631560047828807,0.03448258723991282,9215.942578125,8979.790283203125,119193975.0,0.7479463622217482,1
2024-06-28 00:00:00+07:00,9398.151979691436,9565.976122185926,9374.177102192223,9518.0263671875,166172300,0.0,0.0,0.01794883256814961,0.03385421390312504,9278.27734375,9016.951318359375,121635010.0,1.3661551883787406,0
2024-07-01 00:00:00+07:00,9446.102269580695,9494.052027294303,9422.127390723892,9470.0771484375,68634600,0.0,0.0,-0.005037727035018591,0.02864593857947728,9331.022265625,9058.907373046875,114710985.0,0.5983263067612923,1
2024-07-02 00:00:00+07:00,9589.950284090908,9589.950284090908,9446.101029829546,9494.05078125,78848500,0.0,0.0,0.0025315139926240793,0.03124997016644726,9388.5619140625,9090.074658203124,80831830.0,0.9754635024346227,1
2024-07-03 00:00:00+07:00,9565.976293945312,9589.951171875,9518.026538085936,9589.951171875,55860200,0.0,0.0,0.010101103610525852,0.05263152253083225,9484.461328125,9124.838232421875,80014955.0,0.6981219948195934,0
2024-07-04 00:00:00+07:00,9565.976219584923,9589.951097328245,9422.126953125,9422.126953125,67054000,0.0,0.0,-0.017500007637389015,0.0076924314170212504,9498.846484375,9147.614404296875,79600000.0,0.8423869346733668,1
2024-07-05 00:00:00+07:00,9518.027073845791,9565.976832404209,9470.077315287373,9542.001953125,36946900,0.0,0.0,0.012722711187864277,0.002518966118874477,9503.6416015625,9171.589306640624,77342980.0,0.47770204871857797,1
2024-07-08 00:00:00+07:00,9589.95063743781,9637.900390625,9542.000884250621,9637.900390625,72903600,0.0,0.0,0.010050138112641438,0.017721422915249363,9537.20625,9199.160400390625,78738595.0,0.925894092979434,1
2024-07-09 00:00:00+07:00,9685.84987593052,9733.799627791563,9661.875,9661.875,61853200,0.0,0.0,0.0024875344632446783,0.017676777027719304,9570.77109375,9235.122705078125,79251265.0,0.7804695609590585,1
2024-07-10 00:00:00+07:00,9757.775219001393,9805.72497437732,9637.900830561572,9685.8505859375,62325900,0.0,0.0,0.0024814630635876522,0.009999989816814603,9589.9509765625,9262.69384765625,80088325.0,0.7782145524956353,0
2024-07-11 00:00:00+07:00,9589.950372208437,9709.824751861042,9589.950372208437,9661.875,55908400,0.0,0.0,-0.002475320646831869,0.025445215084422435,9637.9005859375,9299.8548828125,79449200.0,0.7036999743232153,0
2024-07-12 00:00:00+07:00,9637.90012406948,9685.84987593052,9613.925248138958,9661.875,62646500,0.0,0.0,0.0,0.012562672640801686,9661.8751953125,9339.41337890625,80092240.0,0.7821793971550802,0
2024-07-15 00:00:00+07:00,9637.900390625,9661.875267218595,9542.000884250621,9637.900390625,36682600,0.0,0.0,-0.0024813619897794403,0.0,9661.8751953125,9380.170654296875,77693760.0,0.4721434514174626,0
2024-07-16 00:00:00+07:00,9565.976832404209,9613.926590962625,9542.001953125,9542.001953125,37192700,0.0,0.0,-0.009950137852979157,-0.01240680994889709,9637.9005859375,9416.1330078125,76904080.0,0.4836245359153897,0
2024-07-17 00:00:00+07:00,9494.05087093431,9542.000622807716,9398.1513671875,9398.1513671875,90666000,0.0,0.0,-0.015075514199657913,-0.029703041173038458,9580.3607421875,9452.0953125,76434830.0,1.1861869778476646,1
